TIME,RPM,SPEED,COOLANT_TEMP,INTAKE_TEMP,MAF,THROTTLE_POS,ENGINE_LOAD
20170226123707,817,4,88,71,4.13,18,12
20170226123708,817,4,88,71,4.13,18,12
20170226123709,809,4,88,71,4.0600000000000005,18,12
20170226123710,801,3,88,71,4.0600000000000005,18,13
20170226123711,801,2,88,71,4.0600000000000005,18,21
20170226123712,1231,2,88,71,11.34,23,21
20170226123713,1115,4,88,72,4.62,23,9
20170226123714,1115,5,88,72,4.62,18,11
20170226123715,923,5,88,72,4.41,18,11
20170226123716,802,5,88,72,5.11,18,13
20170226123717,802,4,88,72,5.11,18,16
20170226123718,807,4,88,71,5.04,18,16
20170226123719,814,4,88,71,5.11,18,15
20170226123720,814,3,88,71,5.11,18,15
20170226123721,801,3,88,71,4.97,18,15
20170226123722,791,3,88,71,5.04,18,15
20170226123724,791,2,88,71,5.04,18,15
20170226123725,801,2,88,71,5.11,18,15
20170226123726,812,2,88,71,5.11,18,16
20170226123727,812,2,88,71,5.11,18,16
20170226123728,899,2,88,71,9.450000000000001,18,16
20170226123729,813,2,88,71,5.11,18,13
20170226123730,813,2,88,71,5.11,18,15
20170226123731,822,2,88,71,5.11,18,15
20170226123732,817,0,88,71,5.04,18,15
20170226123733,817,0,88,71,5.04,18,15
20170226123734,810,0,88,71,5.04,18,15
20170226123735,802,0,88,71,4.9,18,15
20170226123736,802,0,88,71,4.9,18,15
20170226123737,790,0,88,71,4.83,18,15
20170226123738,818,0,88,71,7.42,18,16
20170226123739,818,0,88,71,7.42,21,27
20170226123740,968,0,88,72,11.620000000000001,23,27
20170226123741,1226,2,88,72,4.55,23,26
20170226123742,1226,6,88,72,4.55,18,10
20170226123743,994,6,88,72,4.13,18,10
20170226123744,829,5,88,72,4.13,18,12
20170226123745,829,4,88,72,4.13,18,13
20170226123746,792,4,88,72,4.13,18,13
20170226123748,792,4,88,72,4.13,18,13
20170226123749,792,4,88,72,4.2,18,13
20170226123750,801,4,88,72,4.2700000000000005,18,13
20170226123751,820,4,88,72,4.2700000000000005,18,13
20170226123752,820,4,88,72,4.2700000000000005,18,15
20170226123753,726,4,88,72,4.83,18,15
20170226123754,807,3,88,72,4.83,18,15
20170226123755,807,3,88,72,5.11,18,15
20170226123756,798,3,88,72,5.04,18,15
20170226123757,799,2,88,71,5.04,18,16
20170226123758,799,2,88,71,5.11,18,15
20170226123759,821,1,88,71,4.97,18,15
20170226123800,804,0,88,71,4.97,18,15
20170226123801,804,0,88,71,4.97,18,16
20170226123802,803,0,88,72,4.97,18,16
20170226123803,803,0,88,71,4.97,18,15
20170226123804,803,0,88,71,4.97,18,15
20170226123805,779,0,88,72,4.83,18,15
20170226123806,804,0,88,71,4.83,18,15
20170226123807,804,0,88,71,5.18,18,15
20170226123809,827,0,88,71,4.97,18,15
20170226123810,880,0,88,71,4.97,18,19
20170226123811,880,0,88,71,10.08,22,25
20170226123812,940,0,88,72,4.9,18,25
20170226123813,940,4,88,72,4.9,18,13
20170226123814,816,4,88,72,4.97,18,13
20170226123815,814,4,88,72,4.97,18,15
20170226123816,814,3,88,72,5.11,18,15
20170226123817,832,3,88,72,4.97,18,15
20170226123818,795,0,88,72,4.97,18,15
20170226123819,795,0,88,72,4.9,18,13
20170226123820,895,0,88,72,4.2,18,13
20170226123821,813,0,88,71,4.2,18,12
20170226123822,813,0,88,71,4.0600000000000005,18,13
20170226123823,798,0,88,72,4.0600000000000005,18,13
20170226123824,798,0,88,72,4.0600000000000005,18,13
20170226123825,886,0,88,72,8.61,22,13
20170226123826,954,0,88,72,8.61,22,22
20170226123827,954,4,88,72,10.43,23,20
20170226123829,1269,4,88,72,4.55,18,20
20170226123830,1000,6,88,72,4.55,18,10
20170226123831,1000,6,88,72,5.11,18,17
20170226123832,902,5,88,72,7.42,18,17
20170226123833,902,5,88,72,7.42,20,18
20170226123834,977,5,88,72,5.04,18,18
20170226123835,835,5,88,72,5.04,18,15
20170226123836,835,4,88,72,4.9,18,15
20170226123837,799,4,88,72,10.01,23,15
20170226123838,1398,4,88,72,10.01,23,29
20170226123839,1398,4,88,72,14.0,18,11
20170226123840,1256,7,88,72,6.72,18,11
20170226123841,1256,6,88,72,6.72,20,18
20170226123842,1097,6,88,72,8.89,20,18
20170226123843,1024,6,88,72,8.89,20,12
20170226123844,1024,6,88,72,5.32,18,14
20170226123845,827,5,88,72,7.21,18,14
20170226123846,827,4,88,72,7.21,22,27
20170226123847,1168,4,88,72,5.25,18,27
20170226123848,862,6,88,72,5.04,18,14
20170226123849,862,5,88,72,5.04,18,14
20170226123850,788,5,88,72,4.83,18,14
20170226123851,867,4,88,72,4.83,18,12
20170226123852,867,4,88,72,4.13,18,13
20170226123853,796,2,88,72,4.13,18,13
20170226123854,796,2,88,72,4.13,18,13
20170226123855,802,2,88,72,4.2700000000000005,18,13
20170226123856,809,0,88,72,5.39,18,13
20170226123857,809,0,88,72,5.39,20,27
20170226123858,884,0,88,72,8.68,22,27
20170226123859,1149,1,88,72,8.68,22,26
20170226123901,1149,6,88,72,4.41,18,10
20170226123902,930,6,88,72,4.2700000000000005,18,10
20170226123903,789,3,88,72,4.2700000000000005,18,13
20170226123904,789,3,88,72,4.83,18,16
20170226123905,769,2,88,72,8.120000000000001,18,16
20170226123906,769,1,88,72,8.120000000000001,21,27
20170226123907,910,1,88,72,10.85,23,27
20170226123908,1103,3,88,72,5.25,23,11
20170226123909,1103,6,88,72,5.25,18,14
20170226123910,877,6,88,72,5.8100000000000005,19,14
20170226123911,819,4,88,72,5.04,19,17
20170226123912,819,4,88,72,5.04,18,16
20170226123913,739,4,88,72,5.11,18,16
20170226123914,851,4,88,72,5.11,18,16
20170226123915,851,3,88,72,5.25,18,15
20170226123916,834,3,88,72,5.04,18,15
20170226123917,790,2,88,72,5.04,18,15
20170226123918,790,0,88,72,4.97,18,15
20170226123919,839,0,88,72,11.97,24,15
20170226123920,1131,0,88,72,11.97,24,30
20170226123921,1131,4,88,72,5.11,18,14
20170226123922,777,4,88,72,5.11,18,14
20170226123923,812,3,89,72,5.11,18,15
20170226123924,812,3,89,72,5.11,18,16
20170226123926,825,2,89,72,4.69,19,16
20170226123927,1024,1,89,72,4.69,19,17
20170226123928,1024,1,89,72,8.47,22,23
20170226123929,1229,1,89,72,4.55,18,23
20170226123930,1229,3,89,72,4.55,18,11
20170226123931,880,3,89,72,4.2700000000000005,18,12
20170226123932,828,3,89,72,4.13,18,12
20170226123933,828,2,89,72,4.13,18,13
20170226123934,803,2,89,72,4.13,19,13
20170226123935,1010,1,89,72,4.13,19,21
20170226123936,1010,1,89,72,10.57,22,25
20170226123937,974,1,89,72,4.9,18,25
20170226123938,797,5,89,72,4.9,18,15
20170226123939,797,3,89,72,4.83,18,15
20170226123940,787,3,89,72,5.11,20,15
20170226123941,920,3,88,72,5.11,20,25
20170226123942,920,3,89,72,9.17,21,11
20170226123943,871,4,89,72,4.97,18,11
20170226123944,816,4,89,72,4.97,18,15
20170226123945,816,3,88,72,4.9,18,15
20170226123946,793,3,88,72,4.97,18,15
20170226123947,821,2,89,72,4.97,18,16
20170226123948,821,2,89,72,9.8,22,28
20170226123949,1062,2,89,72,5.04,18,28
20170226123950,1062,4,89,72,5.04,18,13
20170226123951,853,4,89,72,4.9,18,15
20170226123952,782,5,89,72,4.9,18,15
20170226123954,782,3,89,72,4.9,18,15
20170226123955,794,3,89,72,7.28,22,15
20170226123956,1140,3,89,72,6.0200000000000005,22,27
20170226123957,1140,5,89,72,6.0200000000000005,18,13
20170226123958,891,5,89,72,5.25,18,13
20170226123959,826,5,89,72,5.11,18,15
20170226124000,826,3,89,72,5.11,18,15
20170226124001,811,3,89,72,5.25,20,15
20170226124002,984,3,89,72,6.93,20,22
20170226124003,984,4,89,72,6.93,18,10
20170226124004,901,4,89,72,4.34,18,10
20170226124005,831,4,89,72,4.13,18,13
20170226124006,831,3,89,72,4.13,18,13
20170226124007,798,3,89,72,4.13,18,13
20170226124008,809,2,89,72,4.13,18,13
20170226124009,809,1,89,72,6.44,22,27
20170226124010,1223,1,89,72,12.88,18,27
20170226124011,1036,4,89,72,5.11,18,8
20170226124012,845,4,89,72,5.11,18,17
20170226124013,845,4,89,72,5.25,18,16
20170226124014,782,3,89,72,10.71,24,16
20170226124015,782,3,89,72,10.71,24,26
20170226124016,1315,3,89,72,5.6000000000000005,18,15
20170226124018,814,4,89,72,5.25,18,15
20170226124019,835,2,89,72,5.25,18,15
20170226124020,835,1,89,72,5.11,18,16
20170226124021,801,1,89,72,5.11,18,16
20170226124022,813,0,89,72,5.11,18,15
20170226124023,813,0,89,72,7.07,21,27
20170226124024,801,0,89,72,10.71,23,27
20170226124025,1207,3,89,72,10.71,23,29
20170226124026,1207,6,89,72,5.25,18,14
20170226124027,862,6,89,72,5.11,18,14
20170226124028,813,4,89,72,4.97,18,15
20170226124029,813,4,89,72,4.97,18,15
20170226124030,795,4,89,72,10.36,23,15
20170226124031,1237,2,89,72,10.36,23,27
20170226124032,1237,4,89,72,5.25,18,15
20170226124033,821,4,89,72,4.97,18,15
20170226124034,843,3,89,72,4.97,18,15
20170226124035,843,3,89,72,4.97,20,21
20170226124036,979,2,89,72,9.17,18,21
20170226124037,979,3,89,72,9.17,18,9
20170226124038,904,3,89,72,4.2700000000000005,18,13
20170226124039,842,4,89,72,4.83,18,13
20170226124040,842,3,89,72,4.83,19,20
20170226124041,822,3,89,72,7.84,21,20
20170226124042,1055,4,89,72,4.2700000000000005,21,18
20170226124044,1055,5,89,72,4.2700000000000005,18,11
20170226124045,853,5,89,72,4.48,18,11
20170226124046,798,4,89,72,5.11,18,14
20170226124047,798,4,89,72,5.11,18,16
20170226124048,729,4,89,72,5.6000000000000005,19,16
20170226124049,853,4,89,72,8.05,19,21
20170226124050,853,4,89,72,8.05,21,21
20170226124051,1086,4,89,72,7.98,20,21
20170226124052,1164,6,89,72,7.98,20,18
20170226124053,1164,6,89,72,8.4,21,17
20170226124054,1212,6,89,72,8.19,21,17
20170226124055,1244,6,89,72,8.19,21,17
20170226124056,1244,6,89,72,8.4,21,17
20170226124057,1261,6,89,72,8.26,21,17
20170226124058,1155,7,89,72,8.26,21,16
20170226124059,1155,7,89,72,5.25,18,13
20170226124100,915,6,89,72,6.23,18,13
20170226124101,915,5,89,72,6.23,19,20
20170226124102,945,5,89,72,7.42,20,17
20170226124103,1030,5,89,72,5.6000000000000005,20,17
20170226124104,1030,5,89,72,5.6000000000000005,18,12
20170226124105,883,5,89,72,4.2700000000000005,18,12
20170226124106,820,4,89,72,4.13,18,13
20170226124107,820,2,89,72,4.13,18,13
20170226124108,796,2,89,72,4.13,18,13
20170226124109,774,1,89,72,5.11,18,13
20170226124111,774,0,89,72,5.11,19,20
20170226124112,741,0,89,72,5.74,18,11
20170226124113,900,2,89,72,4.41,18,11
20170226124114,900,1,89,72,4.41,18,13
20170226124115,880,1,89,72,14.700000000000001,25,13
20170226124116,1387,1,89,72,5.88,25,24
20170226124117,1387,4,89,72,5.88,18,10
20170226124118,939,4,89,72,5.11,18,10
20170226124119,834,4,89,72,5.25,18,16
20170226124120,834,3,89,72,5.25,18,20
20170226124121,980,3,89,72,10.78,23,20
20170226124122,1092,3,89,72,5.04,23,26
20170226124123,1092,5,89,72,5.04,18,13
20170226124124,849,5,89,72,4.97,18,13
20170226124125,804,4,89,72,5.11,18,15
20170226124126,804,3,89,72,5.11,20,31
20170226124127,1139,3,89,72,12.67,23,31
20170226124128,948,6,89,72,5.25,23,11
20170226124129,948,6,89,72,5.25,18,14
20170226124130,880,6,89,72,5.53,21,14
20170226124131,1105,5,89,72,5.53,21,26
20170226124132,1105,6,89,72,10.78,22,11
20170226124133,1131,6,89,72,5.11,18,11
20170226124134,898,6,89,72,5.11,18,15
20170226124135,898,6,90,72,5.95,19,20
20170226124136,962,4,90,72,6.16,18,20
20170226124137,962,5,90,72,6.16,18,11
20170226124139,863,5,90,72,4.2700000000000005,18,13
20170226124140,808,4,90,72,4.2,18,13
20170226124141,808,2,90,72,4.2,18,13
20170226124142,808,2,90,72,4.0600000000000005,18,13
20170226124143,1042,2,90,72,13.44,18,13
20170226124144,1042,2,90,73,13.44,24,29
20170226124145,1263,2,90,73,5.39,18,29
20170226124146,1009,6,90,72,4.48,18,9
20170226124147,1009,6,90,72,4.48,18,11
20170226124148,920,6,90,72,5.67,20,11
20170226124149,1034,5,90,72,7.91,20,20
20170226124150,1034,5,90,72,7.91,20,15
20170226124151,918,5,90,72,5.25,19,15
20170226124152,868,4,90,72,7.42,19,18
20170226124153,868,4,90,72,7.42,20,19
20170226124154,1009,4,89,72,7.21,18,19
20170226124155,883,5,89,72,5.6000000000000005,18,13
20170226124156,883,4,90,72,5.6000000000000005,19,18
20170226124157,838,4,90,72,6.79,20,18
20170226124158,985,4,90,72,6.0200000000000005,20,21
20170226124159,985,5,90,72,6.0200000000000005,19,13
20170226124200,845,5,90,72,4.83,18,13
20170226124201,789,4,90,72,4.83,18,15
20170226124202,789,3,90,72,4.83,18,15
20170226124203,793,3,90,72,4.9,18,15
20170226124204,811,3,90,72,4.9,18,16
20170226124205,811,1,90,72,4.83,18,15
20170226124206,820,1,90,72,10.57,23,15
20170226124207,1196,1,90,72,4.41,23,25
20170226124209,1196,4,90,72,4.41,18,11
20170226124210,894,4,90,72,4.41,18,11
20170226124211,840,3,90,72,4.69,19,12
20170226124212,840,2,90,72,4.69,19,19
20170226124213,1006,2,90,72,9.52,22,9
20170226124214,1054,3,90,72,4.41,18,9
20170226124215,1054,4,90,72,4.41,18,12
20170226124216,865,4,90,72,4.41,18,13
20170226124217,832,3,90,72,4.13,18,13
20170226124218,792,2,90,72,4.13,18,18
20170226124219,792,2,90,72,7.84,21,24
20170226124220,1112,2,90,73,5.11,18,24
20170226124221,852,6,90,72,5.11,18,14
20170226124222,852,5,89,72,4.83,18,15
20170226124223,761,5,89,72,9.38,22,15
20170226124224,1162,4,89,72,9.38,22,26
20170226124225,1162,6,89,72,5.11,18,12
20170226124226,882,6,89,72,5.25,18,12
20170226124227,812,4,89,72,5.25,18,17
20170226124228,812,4,89,72,5.25,18,14
20170226124229,774,4,89,72,4.83,18,14
20170226124230,788,4,89,72,4.83,18,15
20170226124231,788,2,89,72,4.97,18,15
20170226124232,797,2,89,72,6.58,23,15
20170226124234,1238,2,89,72,6.58,23,27
20170226124235,1238,2,90,72,5.46,18,14
20170226124236,830,3,90,72,5.11,18,14
20170226124237,830,3,90,72,5.11,18,15
20170226124238,830,3,90,72,5.04,18,13
20170226124239,881,2,90,72,4.2700000000000005,18,13
20170226124240,881,1,90,72,4.2700000000000005,18,19
20170226124241,1066,1,90,72,8.89,18,9
20170226124242,929,1,90,72,4.2700000000000005,18,9
20170226124243,929,1,90,72,4.2700000000000005,18,13
20170226124244,830,1,90,72,4.2700000000000005,18,13
20170226124245,809,0,90,72,4.2700000000000005,18,13
20170226124246,796,0,90,72,4.2700000000000005,18,13
20170226124247,796,0,90,72,4.2,18,13
20170226124248,811,0,90,72,4.13,18,13
20170226124249,806,0,90,72,4.13,18,12
20170226124250,806,0,89,72,6.3,21,29
20170226124251,1089,0,89,73,13.3,24,29
20170226124252,1089,1,90,72,13.3,24,18
20170226124253,1141,1,89,72,5.46,18,15
20170226124254,829,4,89,72,5.25,18,15
20170226124255,829,4,89,72,5.25,18,16
20170226124256,813,4,89,72,5.11,18,15
20170226124257,804,2,89,72,5.04,18,15
20170226124259,804,1,89,72,5.04,18,16
20170226124300,821,1,89,72,10.57,23,16
20170226124301,1172,1,89,72,5.11,23,29
20170226124302,1172,4,89,72,5.11,18,15
20170226124303,813,4,89,72,5.25,18,15
20170226124304,809,3,89,72,5.25,18,15
20170226124305,809,2,89,72,6.3,21,27
20170226124306,830,2,89,72,9.66,18,27
20170226124307,808,4,89,72,9.66,18,11
20170226124308,808,4,90,72,5.04,18,15
20170226124309,809,4,90,72,6.86,21,15
20170226124310,1155,3,90,72,6.86,21,25
20170226124311,1155,3,90,72,4.2700000000000005,18,11
20170226124312,865,4,90,72,4.2700000000000005,18,11
20170226124313,865,4,90,72,4.2700000000000005,18,13
20170226124314,812,4,90,72,4.2,18,13
20170226124315,790,2,90,72,4.0600000000000005,18,13
20170226124316,790,2,90,72,4.0600000000000005,18,13
20170226124317,806,2,90,72,4.48,19,13
20170226124318,888,1,90,72,4.13,19,21
20170226124319,888,2,90,72,4.13,18,12
20170226124320,822,2,90,72,4.2700000000000005,18,12
20170226124321,789,2,90,72,4.2700000000000005,18,13
20170226124322,789,2,90,72,7.07,21,25
20170226124324,973,2,90,73,4.97,21,25
20170226124325,973,3,90,73,4.97,18,13
20170226124326,759,3,90,73,5.11,18,13
20170226124327,823,3,90,73,5.11,18,16
20170226124328,823,2,89,73,5.11,18,16
20170226124329,813,2,89,72,5.11,18,16
20170226124330,891,2,90,72,5.11,18,18
20170226124331,891,2,90,72,9.52,22,29
20170226124332,1089,2,90,73,4.97,18,29
20170226124333,1089,4,89,73,4.97,18,16
20170226124334,804,4,89,73,5.25,18,16
20170226124335,817,3,89,73,5.11,18,16
20170226124336,817,3,90,73,5.11,18,24
20170226124337,968,3,89,72,10.22,22,24
20170226124338,868,4,89,73,10.22,22,11
20170226124339,868,4,89,73,5.04,18,15
20170226124340,844,4,89,72,4.97,18,15
20170226124341,844,3,90,72,4.97,18,15
20170226124342,816,3,90,72,4.83,18,15
20170226124343,791,2,90,73,4.55,18,15
20170226124344,791,2,90,72,4.55,19,20
20170226124345,737,2,90,72,7.63,21,20
20170226124346,1228,3,90,73,9.31,21,22
20170226124347,1228,7,90,73,9.31,22,16
20170226124348,1538,7,90,73,9.52,22,16
20170226124349,1700,7,90,73,9.52,22,14
20170226124350,1700,9,90,73,9.73,22,13
20170226124352,1744,9,89,73,8.75,21,13
20170226124353,1724,9,89,73,8.75,21,13
20170226124354,1724,9,89,73,9.1,21,13
20170226124355,1724,9,89,73,9.73,21,11
20170226124356,1544,9,89,73,7.3500000000000005,21,11
20170226124357,1544,8,89,72,7.3500000000000005,20,14
20170226124358,1386,8,88,72,9.1,21,17
20170226124359,1454,7,88,72,15.33,21,17
20170226124400,1454,7,88,72,15.33,25,26
20170226124401,2084,7,88,72,8.19,18,26
20170226124402,1632,11,88,72,7.49,18,9
20170226124403,1632,9,88,72,7.49,20,16
20170226124404,1509,9,88,72,11.76,22,16
20170226124405,1520,7,88,72,5.6000000000000005,22,14
20170226124406,1520,7,88,72,5.6000000000000005,18,11
20170226124407,1114,7,88,72,7.140000000000001,20,11
20170226124408,1170,6,88,72,7.28,20,19
20170226124409,1170,6,88,72,7.28,18,9
20170226124410,1046,6,89,72,4.2700000000000005,18,9
20170226124411,885,6,89,72,4.2700000000000005,18,11
20170226124412,885,4,89,72,4.2700000000000005,18,13
20170226124414,836,4,89,72,5.95,20,13
20170226124415,1143,4,89,72,5.95,20,22
20170226124416,1143,6,89,72,10.64,23,21
20170226124417,1760,6,89,72,20.3,27,21
20170226124418,2444,11,89,72,20.3,27,25
20170226124419,2444,12,89,72,8.26,18,7
20170226124420,1927,12,89,71,8.61,22,7
20170226124421,1921,9,89,71,8.61,22,16
20170226124422,1921,10,89,71,22.26,28,29
20170226124423,2862,10,89,71,37.660000000000004,32,29
20170226124424,3529,16,89,69,37.660000000000004,32,29
20170226124425,3529,19,89,69,18.13,22,11
20170226124426,3208,19,89,69,17.36,24,11
20170226124427,3497,17,88,69,17.36,24,23
20170226124428,3497,17,88,69,49.910000000000004,35,31
20170226124429,3961,17,88,67,12.74,19,31
20170226124430,3320,21,88,67,12.74,19,9
20170226124431,3320,21,88,67,14.42,21,11
20170226124432,2949,17,88,67,11.200000000000001,20,11
20170226124433,2574,16,89,66,11.200000000000001,20,10
20170226124434,2574,16,89,66,13.02,23,17
20170226124435,2693,14,89,67,19.39,23,17
20170226124436,2693,14,89,67,19.39,25,8
20170226124437,2614,14,89,67,7.63,18,8
20170226124438,1756,13,89,67,5.6000000000000005,18,8
20170226124439,1756,7,89,67,5.6000000000000005,18,9
20170226124440,1205,7,89,67,8.82,22,22
20170226124441,1424,6,89,68,5.11,22,22
20170226124443,1424,7,89,68,5.11,18,9
20170226124444,1128,7,89,68,4.55,18,12
20170226124445,923,6,89,68,4.41,18,12
20170226124446,923,4,90,68,4.41,18,13
20170226124447,823,4,90,68,4.2700000000000005,18,13
20170226124448,823,4,90,68,4.2700000000000005,18,13
20170226124449,823,3,90,68,4.2700000000000005,18,13
20170226124450,824,3,90,68,4.2,18,13
20170226124451,721,3,90,68,4.9,18,15
20170226124452,721,2,90,68,4.9,18,16
20170226124453,798,2,90,68,5.11,18,16
20170226124454,796,2,90,69,4.83,18,16
20170226124455,796,2,90,68,4.83,18,15
20170226124456,783,2,90,68,4.97,18,16
20170226124457,795,3,90,69,5.11,18,16
20170226124458,795,1,90,69,5.11,18,16
20170226124459,806,1,90,69,5.04,18,15
20170226124501,799,0,90,69,5.11,18,15
20170226124502,799,0,90,69,5.11,18,15
20170226124503,797,0,90,69,5.11,18,16
20170226124504,803,0,90,69,5.11,18,16
20170226124505,803,0,90,69,5.11,18,16
20170226124506,798,0,90,69,5.11,18,16
20170226124507,796,0,90,69,4.69,18,16
20170226124508,796,0,90,69,4.69,18,12
20170226124509,857,0,90,69,4.2,18,13
20170226124510,807,0,90,69,4.2700000000000005,18,13
20170226124511,807,0,90,69,4.2700000000000005,18,13
20170226124512,836,0,90,69,4.13,18,13
20170226124513,822,0,90,69,4.2,18,13
20170226124514,822,0,90,69,4.2,18,12
20170226124515,809,0,90,69,4.0600000000000005,18,13
20170226124516,804,0,90,69,4.0600000000000005,18,13
20170226124517,804,0,90,69,4.0600000000000005,18,13
20170226124518,811,0,90,69,3.99,18,15
20170226124519,784,0,90,69,4.9,18,15
20170226124520,784,0,90,69,4.9,18,15
20170226124521,760,0,90,69,4.83,18,16
20170226124522,797,0,90,69,5.11,18,16
20170226124523,797,0,90,69,5.11,18,15
20170226124524,807,0,90,69,5.11,18,16
20170226124526,1312,0,90,69,17.080000000000002,25,16
20170226124527,1312,2,90,70,17.080000000000002,25,32
20170226124528,1158,2,90,70,5.25,18,13
20170226124529,806,6,90,69,4.97,18,13
20170226124530,820,4,90,69,4.97,18,16
20170226124531,820,4,90,69,4.97,18,15
20170226124532,816,2,90,70,5.04,18,15
20170226124533,803,0,90,70,5.04,18,15
20170226124534,803,0,90,70,4.9,18,15
20170226124535,794,0,90,70,4.83,18,15
20170226124536,805,0,90,70,4.83,18,15
20170226124537,805,0,90,70,4.9,18,15
20170226124538,796,0,90,70,4.9,18,15
20170226124539,860,0,90,70,4.9,18,11
20170226124540,860,0,90,70,4.13,18,13
20170226124541,803,0,90,70,4.0600000000000005,18,13
20170226124542,811,0,90,70,4.0600000000000005,18,12
20170226124543,811,0,90,70,4.13,18,12
20170226124544,823,0,90,70,3.99,18,12
20170226124545,796,0,90,70,3.99,18,12
20170226124546,796,0,90,70,3.99,18,12
20170226124548,798,0,90,70,3.99,18,12
20170226124549,793,0,90,70,3.99,18,12
20170226124550,793,0,90,70,4.0600000000000005,18,12
20170226124551,788,0,90,71,4.69,18,12
20170226124552,774,0,90,70,4.69,18,17
20170226124553,774,0,90,70,4.83,18,15
20170226124554,777,0,90,71,4.83,18,15
20170226124555,777,0,90,70,4.83,18,16
20170226124556,787,0,90,70,9.94,23,25
20170226124557,1159,0,90,71,5.25,18,25
20170226124558,1159,1,90,71,5.25,18,16
20170226124559,823,1,90,71,5.25,18,16
20170226124600,813,0,90,71,5.25,18,16
20170226124601,813,0,90,71,5.25,18,16
20170226124602,808,0,90,71,4.97,18,15
20170226124603,804,0,90,71,5.04,18,15
20170226124604,804,0,90,71,5.04,18,15
20170226124605,802,0,90,71,4.9,18,15
20170226124606,792,0,90,71,4.97,18,15
20170226124607,792,0,90,71,4.97,18,15
20170226124608,805,0,90,71,4.97,18,15
20170226124609,801,0,90,71,5.04,18,15
20170226124610,801,0,90,71,5.04,18,15
20170226124611,775,0,90,71,5.04,18,15
20170226124612,801,0,90,71,5.04,18,16
20170226124613,801,0,90,71,5.04,22,27
20170226124614,942,0,90,72,12.32,18,27
20170226124615,882,2,90,72,12.32,18,11
20170226124617,882,2,90,72,4.62,18,11
20170226124618,846,5,90,72,4.0600000000000005,18,11
20170226124619,1061,4,90,72,4.0600000000000005,18,13
20170226124620,1061,4,90,72,8.05,21,18
20170226124621,1299,4,90,72,8.82,21,18
20170226124622,1570,7,90,72,8.82,21,15
20170226124623,1570,8,90,72,11.06,23,19
20170226124624,1977,8,90,72,15.75,24,19
20170226124625,2480,11,90,72,15.75,24,18
20170226124626,2480,12,90,72,17.22,25,17
20170226124627,2773,12,90,72,21.56,25,17
20170226124628,3177,14,90,71,21.56,25,21
20170226124629,3177,18,89,71,35.21,30,9
20170226124630,2211,18,89,70,7.63,21,9
20170226124631,2128,18,89,70,20.79,21,20
20170226124632,2128,20,89,70,20.79,26,23
20170226124634,2353,20,89,69,8.540000000000001,18,23
20170226124635,2082,21,89,69,6.86,18,8
20170226124636,2082,18,89,69,6.86,18,9
20170226124637,1775,18,89,69,7.21,20,9
20170226124638,1614,16,89,69,14.0,20,16
20170226124639,1614,14,89,69,14.0,23,19
20170226124640,1626,14,89,69,4.97,18,19
20170226124641,968,16,89,69,4.34,18,10
20170226124642,968,15,89,69,4.34,18,12
20170226124643,895,15,89,69,4.13,18,12
20170226124644,845,12,89,69,3.99,18,12
20170226124645,845,11,89,69,3.99,18,11
20170226124646,819,11,89,69,3.85,18,11
20170226124647,815,11,89,69,3.92,18,12
20170226124648,815,11,89,69,3.92,20,19
20170226124649,1330,11,89,69,11.9,23,19
20170226124650,1582,12,89,69,11.9,23,20
20170226124651,1582,15,89,69,12.46,23,28
20170226124652,1941,15,89,69,25.900000000000002,29,28
20170226124653,2413,17,89,68,25.900000000000002,29,30
20170226124654,2413,22,89,68,29.400000000000002,29,27
20170226124655,2749,22,89,66,26.6,27,27
20170226124656,2864,24,89,66,26.6,27,17
20170226124657,2864,25,89,66,18.13,24,9
20170226124659,2723,25,89,66,8.4,18,9
20170226124700,2430,25,89,66,8.4,18,9
20170226124701,2430,21,88,66,13.3,24,24
20170226124702,2571,21,88,65,28.98,29,24
20170226124703,2651,24,88,65,28.98,29,15
20170226124704,2651,24,88,65,7.98,18,8
20170226124705,2451,24,88,64,13.44,22,8
20170226124706,2415,22,88,64,13.44,22,12
20170226124707,2415,21,88,64,7.42,18,7
20170226124708,2154,21,88,65,7.140000000000001,19,7
20170226124709,2013,19,88,65,7.140000000000001,19,10
20170226124710,2013,17,88,65,9.450000000000001,21,17
20170226124711,2085,17,88,65,17.080000000000002,25,17
20170226124712,2293,19,88,64,17.080000000000002,25,20
20170226124713,2293,21,88,64,15.96,23,12
20170226124714,2319,21,88,63,7.07,18,12
20170226124715,2228,21,88,63,7.07,18,9
20170226124716,2228,21,88,63,18.06,27,31
20170226124717,2612,20,88,63,36.47,32,31
20170226124718,3119,22,88,61,36.47,32,33
20170226124719,3119,22,88,61,34.58,27,16
20170226124720,3159,28,88,60,9.38,18,16
20170226124721,2949,28,88,60,9.38,18,11
20170226124723,2949,28,88,60,19.740000000000002,26,24
20170226124724,3118,27,88,60,29.400000000000002,28,24
20170226124725,3296,28,88,59,29.400000000000002,28,23
20170226124726,3296,29,88,59,27.650000000000002,22,9
20170226124727,3200,29,88,58,12.6,20,9
20170226124728,3040,28,88,59,12.6,20,10
20170226124729,3040,27,88,59,12.39,20,10
20170226124730,2947,27,88,59,9.24,18,10
20170226124731,2647,25,88,59,9.24,18,7
20170226124732,2647,24,88,59,11.200000000000001,22,16
20170226124733,2675,24,88,58,20.37,25,16
20170226124734,2625,24,88,58,20.37,25,8
